rowname,seqnames,start,end,width,strand,geneID,geneName,geneBiotype,broadClass,baseMean,baseVar,allZero,dispGeneEst,dispGeneIter,dispFit,dispersion,dispIter,dispOutlier,dispMAP,Intercept,condition_B_vs_A,SE_Intercept,SE_condition_B_vs_A,WaldStatistic_Intercept,WaldStatistic_condition_B_vs_A,WaldPvalue_Intercept,WaldPvalue_condition_B_vs_A,betaConv,betaIter,deviance,maxCooks
gene195,6,16129125,16148248,19124,+,ENSG00000007944,MYLIP,protein_coding,coding,3.2260499666092,25.2508654445231,FALSE,6.71506254340143,8,1.42696969296175,6.71506254340143,10,TRUE,2.70929693485854,1.64476252677136,0.0882478009106628,1.56167533358482,2.20608532197847,1.05320388393137,0.040001989057939,0.292247558792516,0.968091540524905,TRUE,8,49.0672378223508,0.69782970146171
gene196,X,100843324,100874345,31022,-,ENSG00000007952,NOX1,protein_coding,coding,6.2736320014942,37.3974723591311,FALSE,1.06370533006984,5,0.785647809301183,0.914729263550028,6,FALSE,0.914729263550028,2.33789204734745,0.570272667211272,0.62047997562302,0.863696025819212,3.76787670706051,0.660270106801025,0.00016464197835056,0.509080509802916,TRUE,5,70.2202841892451,0.329143727809361
gene197,1,23506430,23531220,24791,-,ENSG00000007968,E2F2,protein_coding,coding,57.5558935555466,335.766585683538,FALSE,0.0752437397165616,6,0.180767965368171,0.123361558454785,10,FALSE,0.123361558454785,6.02100101426802,-0.371657017842197,0.219232325004474,0.312067888335361,27.4640202540622,-1.19094925089761,4.7253026781841e-166,0.233673508228374,TRUE,3,102.551128786788,0.281122536825111
gene198,6,170535117,170553341,18225,-,ENSG00000008018,PSMB1,protein_coding,coding,7.58963967651022,65.8962992670766,FALSE,0.579819232301345,8,0.667933567811857,0.639709561050377,10,FALSE,0.639709561050377,3.76531586401279,-3.10516329472071,0.497067483550954,0.822414088786246,7.57505970238507,-3.77566889607089,3.5896251731924e-14,0.000159578851853939,TRUE,6,63.9450257863027,0.527859761461818
gene199,X,47571898,47619943,48046,-,ENSG00000008056,SYN1,protein_coding,coding,1.94509107272834,6.67353282243056,FALSE,2.16412595161469,6,2.2964003459376,2.2474351654508,8,FALSE,2.2474351654508,1.20017220364643,-0.53203995801628,0.963608934014646,1.38362338517252,1.24549717347078,-0.384526572561465,0.212949053858271,0.700588204881,TRUE,6,45.6351859493451,1.09686791017683
gene200,6,15246296,15522040,275745,+,ENSG00000008083,JARID2,protein_coding,coding,1.89768209655414,7.29290308948679,FALSE,1.4982383028412,6,2.35110294487417,2.09391534463303,10,FALSE,2.09391534463303,1.73023388105512,-2.80970037117009,0.910768760685858,1.49772419463122,1.89975101885594,-1.87597982408365,0.0574658015626433,0.0606580503993306,TRUE,6,40.5263669625717,0.217591794270014
gene201,X,18425583,18653629,228047,+,ENSG00000008086,CDKL5,protein_coding,coding,43.8469114997462,315.645061246586,FALSE,0.111229689473289,7,0.203903907217153,0.154968583867797,10,FALSE,0.154968583867797,5.7425851761872,-0.648474176634108,0.245252471258143,0.351428271447801,23.4149941353406,-1.84525329724484,3.00668284395801e-121,0.0650007007505784,TRUE,3,99.2114606881779,0.273052264619295
gene202,1,209583717,209613938,30222,+,ENSG00000008118,CAMK1G,protein_coding,coding,116.83255455165,2154.16686002142,FALSE,0.226099286549612,9,0.14322393923953,0.185361150635672,10,FALSE,0.185361150635672,6.73823709516664,0.24924193736899,0.259819246077773,0.366592111500145,25.9343262552214,0.679888981650636,2.73222014842138e-148,0.496574758804513,TRUE,3,128.125632950004,0.829962003369708
gene203,1,1702730,1724324,21595,-,ENSG00000008128,CDK11A,protein_coding,coding,6.34824471928217,47.2293373583856,FALSE,0.962984229762067,5,0.777668763760178,0.861387376184194,8,FALSE,0.861387376184194,3.23320072990675,-1.51384559933104,0.578963868263416,0.856467856283627,5.58446028696857,-1.76754514279135,2.34427076306296e-08,0.0771369758128532,TRUE,5,68.0171323257493,0.853599847752379
gene204,1,1751232,1780457,29226,-,ENSG00000008130,NADK,protein_coding,coding,140.119503699884,3937.21461420724,FALSE,0.128722531759523,9,0.13716549777217,0.132593324849683,6,FALSE,0.132593324849683,6.70780897033465,0.749202251947558,0.22196723214262,0.311658099807134,30.2198162565936,2.40392357012762,1.30081378133583e-200,0.0162201640867328,TRUE,3,126.044403846948,0.2096910046618
gene205,6,50818723,50847613,28891,+,ENSG00000008196,TFAP2B,protein_coding,coding,34.599510053534,210.816061436003,FALSE,0.214456038013493,6,0.22986491451929,0.222200022374613,7,FALSE,0.222200022374613,5.32669449587237,-0.466992929526178,0.292585708857503,0.417102635328743,18.2055867208012,-1.11961155354033,4.66034003407742e-74,0.262879330006141,TRUE,3,99.5639454926013,0.244480123996148
gene206,6,50713828,50772988,59161,+,ENSG00000008197,TFAP2D,protein_coding,coding,228.434659549,9617.02485590889,FALSE,0.0691420607693457,9,0.125414210709055,0.0927987079082322,7,FALSE,0.0927987079082322,8.21350397837601,-0.890952187662364,0.182603974381094,0.259967671768151,44.9798751983045,-3.42716531483556,0,0.000609917637190636,TRUE,3,131.267405976968,0.0903961461834594
gene207,3,38039205,38124025,84821,+,ENSG00000008226,DLEC1,protein_coding,coding,3.60001131799948,12.0743730719854,FALSE,0.49090876367018,8,1.28983019686784,0.915732836770657,11,FALSE,0.915732836770657,2.36316276979885,-1.33111074183918,0.619813216858427,0.928489395647473,3.81270148090215,-1.43363052726191,0.000137456095096147,0.151677727150043,TRUE,4,56.2129234954493,0.407960371532761
gene208,7,6161776,6272644,110869,-,ENSG00000008256,CYTH3,protein_coding,coding,16.3762865089865,82.8597011392079,FALSE,0.112863731390941,8,0.366842848169069,0.243908798753466,11,FALSE,0.243908798753466,4.52491718154889,-1.24139339268423,0.315394821031688,0.466628081413577,14.3468341260247,-2.6603486633801,1.11512689749882e-46,0.00780597981516208,TRUE,3,79.1735157578328,0.865634452155997
gene209,7,87934143,88202889,268747,+,ENSG00000008277,ADAM22,protein_coding,coding,45.4336842942797,444.768533472426,FALSE,0.0758694893405697,7,0.200511495405137,0.133460826178418,9,FALSE,0.133460826178418,5.92017787527096,-0.999531935303488,0.227920202070085,0.330250717624565,25.9747833737463,-3.02658520318425,9.54577777106154e-149,0.00247333104474566,TRUE,3,96.6632873112914,0.135979181637719
gene210,7,106090503,106112576,22074,-,ENSG00000008282,SYPL1,protein_coding,coding,15.397882579231,223.434804524535,FALSE,0.810552563276481,9,0.383368269524243,0.579174306738464,10,FALSE,0.579174306738464,3.09533113040929,1.37943288925563,0.490865566356125,0.675723146685369,6.30586323947525,2.04141725205385,2.86592016165205e-10,0.0412093710879229,TRUE,5,88.0923936749544,0.811778647144347
gene211,17,63432304,63446378,14075,-,ENSG00000008283,CYB561,protein_coding,coding,14.9645833306147,127.761628641208,FALSE,0.591953581542727,9,0.39137717352706,0.490036396103433,9,FALSE,0.490036396103433,3.59276296019306,0.566022166593697,0.445367153130574,0.621845947516835,8.06696887037766,0.910228922217706,7.20649140467324e-16,0.362701794256001,TRUE,4,87.7829200793148,0.354315245782605
gene212,17,50962174,51120865,158692,-,ENSG00000008294,SPAG9,protein_coding,coding,8.22158654683362,27.7464225869613,FALSE,0.396431067541728,10,0.624800081570896,0.51324582165079,10,FALSE,0.51324582165079,3.04277165088443,-0.00806638369314078,0.468576359583745,0.661513352147447,6.49365165068814,-0.0121938335287643,8.37803473789371e-11,0.990270969591897,TRUE,4,73.1951211733996,0.498361323564772
gene213,3,48636469,48662915,26447,-,ENSG00000008300,CELSR3,protein_coding,coding,8.06493517212815,26.0245701101153,FALSE,0.365747304040607,8,0.634862178147656,0.503518330622766,9,FALSE,0.503518330622766,3.09839112194469,-0.180061653120987,0.463270068765744,0.657754101046773,6.68808828983815,-0.273752231775417,2.26104720206822e-11,0.78427503521271,TRUE,4,72.4386420705873,0.325285626382756
gene214,7,122075647,122144280,68634,-,ENSG00000008311,AASS,protein_coding,coding,89.6496403618074,3131.61899891987,FALSE,0.214866906516228,7,0.154277300754371,0.185697692762255,10,FALSE,0.185697692762255,5.91586781864484,0.978191524215869,0.264736274039373,0.37048422426141,22.3462683385995,2.64030547094407,1.31266910832925e-110,0.00828313298274992,TRUE,3,120.048492389963,0.30691200025071
gene215,12,6310436,6328506,18071,+,ENSG00000008323,PLEKHG6,protein_coding,coding,50.0889795611002,2063.20178823893,FALSE,0.519075314383154,9,0.191799094000407,0.336236959276052,10,FALSE,0.336236959276052,4.06205094150163,2.32119948958417,0.370303177459594,0.507631473106315,10.9695276431833,4.57260751659115,5.35514193304341e-28,4.8169191095404e-06,TRUE,4,109.169715555695,2.99334674706065
gene216,3,42581840,42595114,13275,+,ENSG00000008324,SS18L2,protein_coding,coding,9.59850339557268,52.2223668453795,FALSE,0.51209772423579,10,0.550488014278676,0.532801001898088,6,FALSE,0.532801001898088,2.59982869457376,1.117152307207,0.491190309448515,0.671578488850002,5.29291528062253,1.66347243956547,1.2038169748776e-07,0.0962179032350205,TRUE,4,76.1560805201811,0.280496683284465
gene217,19,4343527,4360086,16560,+,ENSG00000008382,MPND,protein_coding,coding,155.811392347093,15928.8906727918,FALSE,0.36622293547521,10,0.134104322451382,0.248107601500312,12,FALSE,0.248107601500312,6.21001457912302,1.6824688573855,0.30114719926584,0.422061858950945,20.6211932047261,3.98630869315544,1.77135620641673e-94,6.71091898538143e-05,TRUE,3,136.084057245199,0.0672000938558324
gene218,12,16347142,16609259,262118,+,ENSG00000008394,MGST1,protein_coding,coding,43.4118094110159,408.093722134264,FALSE,0.242723065930033,9,0.204877450035201,0.224173345751509,7,FALSE,0.224173345751509,5.5918887008589,-0.321965564190425,0.291306190117626,0.413664580437022,19.1959144383473,-0.778325192479085,4.0037346413129e-82,0.436377327450735,TRUE,3,105.629484819013,0.163093798881288
gene219,12,106991364,107093829,102466,-,ENSG00000008405,CRY1,protein_coding,coding,0.967727859030017,3.56826252147994,FALSE,4.10866136646808,5,4.50783234354097,4.41691764986651,9,FALSE,4.41691764986651,0.830865587970543,-2.87474973060871,1.31322731496966,1.98759560112176,0.632689846227984,-1.4463453878577,0.52693620184503,0.148080351278647,TRUE,6,28.3617803486327,0.120236627900447
gene220,19,46019153,46023065,3913,-,ENSG00000008438,PGLYRP1,protein_coding,coding,4.46332897982916,13.2885220262761,FALSE,0.662068524638293,9,1.06099720139003,0.874251912177657,9,FALSE,0.874251912177657,2.2852482181801,-0.259977435866817,0.611121031911183,0.87020326726282,3.73943637814813,-0.298754837688167,0.000184433318550829,0.765127112261136,TRUE,4,62.6364397263341,0.247719063278395
gene221,19,12995608,13098796,103189,+,ENSG00000008441,NFIX,protein_coding,coding,3.53097918888479,7.68862297273291,FALSE,0.50107587045419,8,1.31295952560882,0.96361664944702,10,FALSE,0.96361664944702,2.08718015750103,-0.590305618196109,0.644048776047299,0.930158128171372,3.24071752812049,-0.634629317658718,0.00119229265400462,0.525670202510305,TRUE,4,57.6061594901989,0.108485399888069
gene222,8,133454848,133571940,117093,-,ENSG00000008513,ST3GAL1,protein_coding,coding,56.5861025521511,1194.61553148606,FALSE,0.218399411734672,7,0.182036170051055,0.201083905164072,8,FALSE,0.201083905164072,6.1454627167874,-0.738884605255376,0.273109607934201,0.389962377153959,22.5018180915408,-1.89475869607713,3.98393055497128e-112,0.0581243775551848,TRUE,3,110.03542783618,0.54403379799644
gene223,16,3046681,3060726,14046,+,ENSG00000008516,MMP25,protein_coding,coding,28.5776270753681,285.284315662595,FALSE,0.172330281033591,9,0.255803541444453,0.214741125865305,10,FALSE,0.214741125865305,5.32856404111104,-1.24375947593617,0.288110901343262,0.420493536527752,18.4948365933661,-2.9578563471072,2.27229744411043e-76,0.00309786454963996,TRUE,3,92.2085201904129,0.148894654536482
gene224,16,3065297,3082192,16896,+,ENSG00000008517,IL32,protein_coding,coding,8.35518041737531,26.9353238985083,FALSE,0.206415180197527,8,0.616517116077368,0.409095479694008,11,FALSE,0.409095479694008,3.3546387243592,-0.661521447662458,0.418763365838455,0.606591106153013,8.01082185793038,-1.09055579772313,1.13944397871942e-15,0.275468388473735,TRUE,3,70.1074775532462,0.10175159091821
gene225,16,2088710,2135898,47189,-,ENSG00000008710,PKD1,protein_coding,coding,10.3654483834725,44.397520900479,FALSE,0.409043132583895,10,0.517657069392913,0.468443379853777,9,FALSE,0.468443379853777,2.76183136615837,1.03771490946133,0.461462321013289,0.631653020337867,5.98495530489658,1.64285592888682,2.16449290036321e-09,0.100412745216736,TRUE,4,77.0094912449193,0.303217941918048
gene226,22,50600685,50613981,13297,+,ENSG00000008735,MAPK8IP2,protein_coding,coding,2.90891597583787,6.91947388293241,FALSE,0.685227402050186,8,1.57089968813841,1.17393507266716,11,FALSE,1.17393507266716,1.71985494205216,-0.385765451617944,0.714916480119521,1.02387981470998,2.40567253641241,-0.376768294555365,0.0161427272482742,0.706345804595299,TRUE,6,54.4639706120434,0.263041416293329
gene227,17,40019097,40061215,42119,-,ENSG00000008838,MED24,protein_coding,coding,139.268976894449,3614.84509115674,FALSE,0.191459509243619,9,0.137351126767679,0.165854589008402,10,FALSE,0.165854589008402,6.95997881572444,0.306545244635207,0.245525294802701,0.346331406930674,28.3472984782173,0.885121125317315,9.03704524226895e-177,0.376091306790774,TRUE,3,130.432114460462,0.276748586115256
gene228,8,22987417,23020199,32783,+,ENSG00000008853,RHOBTB2,protein_coding,coding,12.496357822139,201.312609068998,FALSE,0.803082736222486,5,0.44759156835115,0.605605079176296,7,FALSE,0.605605079176296,2.80598563827578,1.3629637561879,0.508928954650785,0.698076290044023,5.51351148845752,1.95245673807651,3.51744064766864e-08,0.0508840024416685,TRUE,5,83.2513871793546,2.27635110219192
gene229,2,36968383,37084342,115960,-,ENSG00000008869,HEATR5B,protein_coding,coding,1.54344959019839,4.5414946697513,FALSE,1.70431931701207,8,2.86619314409708,2.4246404999434,12,FALSE,2.4246404999434,0.989226256753802,-0.851799195143522,1.00670730264252,1.4671411743558,0.982635423580585,-0.580584343233045,0.325786903531049,0.561520626951849,TRUE,6,41.9030350245235,0.327922339565409
gene230,3,169966635,169998373,31739,+,ENSG00000008952,SEC62,protein_coding,coding,0.403620430462761,0.417023684781675,FALSE,1e-08,1,10.6588393046589,8.08075827542429,9,FALSE,8.08075827542429,-1.02784997923205,-0.53514034425731,1.86873713284715,2.64368456824253,-0.550023842928647,-0.202422161359841,0.582303020112191,0.839586704731539,TRUE,9,24.8033068685579,0.51314854805923
gene231,8,56067295,56074581,7287,-,ENSG00000008988,RPS20,protein_coding,coding,24.3791353585844,234.304580759245,FALSE,0.220169648124012,9,0.281469626081535,0.252394823323849,10,FALSE,0.252394823323849,5.12332940593359,-1.32235522138195,0.312044122352216,0.456551916791959,16.4186057000962,-2.89639616601263,1.40764297963638e-60,0.00377475536429277,TRUE,3,90.4438580191242,0.201995721677174
gene232,1,114716913,114758676,41764,-,ENSG00000009307,CSDE1,protein_coding,coding,9.21135902204911,22.1161580928871,FALSE,0.133625810494322,8,0.569137055289125,0.349511539648188,11,FALSE,0.349511539648188,3.4630125671591,-0.576766639176277,0.39022117619208,0.563776287268523,8.87448651801121,-1.02304167841236,7.02567968672595e-19,0.306288140150722,TRUE,3,70.534730548224,0.177040234883124
gene233,7,157138913,157269372,130460,+,ENSG00000009335,UBE3C,protein_coding,coding,66.5857306682774,723.56057693795,FALSE,0.138798927425011,6,0.170732910985854,0.15349054670475,6,FALSE,0.15349054670475,5.99561874317139,0.121441533348575,0.24209083825723,0.341430916541148,24.7659877851339,0.35568405632048,2.08553554071902e-135,0.722077186448876,TRUE,3,110.389351401253,0.454472760734176
gene234,6,111299028,111483715,184688,-,ENSG00000009413,REV3L,protein_coding,coding,0.805976409763329,1.02885110283925,FALSE,1e-08,3,5.39108182451225,3.63847492153781,10,FALSE,3.63847492153781,-1.00517767104348,1.15308658222046,1.39464253847867,1.871626291593,-0.72074215672495,0.616088044605866,0.471068169897875,0.537836412157629,TRUE,15,33.28633376093,1.47727860106206
gene235,X,124375903,124963817,587915,-,ENSG00000009694,TENM1,protein_coding,coding,22.7721352226695,321.668059002303,FALSE,0.204211844450924,7,0.29379796728145,0.249469466430608,10,FALSE,0.249469466430608,3.37750266268166,1.75726317375982,0.345632825214109,0.464037162302175,9.77193835854395,3.78690181847012,1.48581725966009e-22,0.000152537336974552,TRUE,3,86.641589723506,0.078788122033977
gene236,1,18631006,18748866,117861,+,ENSG00000009709,PAX7,protein_coding,coding,12.7375333626627,140.139121400023,FALSE,0.449615404408441,7,0.441138366372602,0.44502048088242,6,FALSE,0.44502048088242,4.30522213349257,-1.7965930675381,0.41434726206355,0.619393835348151,10.3903718635705,-2.90056659431921,2.74281628221428e-25,0.00372488679770173,TRUE,4,79.2030833811044,0.315190811194503
gene237,1,11026523,11047233,20711,-,ENSG00000009724,MASP2,protein_coding,coding,53.3896297281891,492.170638627664,FALSE,0.173140570093973,7,0.186542418264313,0.179453876637162,6,FALSE,0.179453876637162,5.69401939986323,0.0862392069487999,0.262414613003481,0.37023874502139,21.6985606658562,0.232928638907896,2.11685637340916e-104,0.815816819379422,TRUE,3,107.399022198181,0.122213594717898
gene238,6,150368892,150405969,37078,+,ENSG00000009765,IYD,protein_coding,coding,35.9572737082963,320.068978304941,FALSE,0.240412346446669,6,0.225216784596798,0.232834736984538,6,FALSE,0.232834736984538,4.82393025416766,0.621495536997714,0.304713317375708,0.425606556728444,15.8310450482209,1.46025837048901,1.90038457555111e-56,0.144219078566984,TRUE,3,101.000481571642,0.185384767128002
gene239,1,27725979,27763122,37144,+,ENSG00000009780,FAM76A,protein_coding,coding,4.23420191625828,16.6118057513548,FALSE,0.45832990656573,8,1.11263369110222,0.798124545189309,11,FALSE,0.798124545189309,1.39550345208486,1.14913351319134,0.637901714551069,0.860206679710974,2.18764649828063,1.33588071366459,0.0286953620304647,0.18158826571841,TRUE,4,59.4806554594429,0.460607842889783
gene240,1,209756032,209782320,26289,+,ENSG00000009790,TRAF3IP3,protein_coding,coding,1.61465065419338,2.09149020563081,FALSE,0.587432947754704,13,2.74451117036244,1.89597940691532,12,FALSE,1.89597940691532,0.582559373001805,0.205454883768967,0.941375204753671,1.31669841988109,0.618838662905131,0.156037920807652,0.53602264918388,0.876003130812121,TRUE,5,44.4889344833462,0.100460503858121
gene241,14,77274956,77320884,45929,-,ENSG00000009830,POMT2,protein_coding,coding,3.76386247871241,22.4797110364265,FALSE,1.1389969046022,9,1.23832836299496,1.1977311632998,7,FALSE,1.1977311632998,1.09486415976036,1.33456422782524,0.758732452225842,1.02567203249788,1.44301743855615,1.30116078584603,0.14901555886684,0.193203424815273,TRUE,5,57.8296911934126,0.756516325484958
